Unnamed: 0	audios	text	without_lm	with_lm
1391	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19340078.wav	 veene inganam weeraasami    	veeniyai i weeraa sami	veengai  weeraasami
1392	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19340079.wav	azhmppa unvarththai  uanmaippa	azhmppa unvarththai unmaippa	azhmppa unvarththai uanmaippa
1393	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19340080.wav	kuryconde ulkengaum kuraivinrith dedum 	burikonde ulkngaum kuraivinru dedum	kuryconde ulkengaum kurai inru dedum
1394	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19340081.wav	veettuk karer melum dodngainar 	ettuk kardu melum dodngainar	kettuk kadu melum dodngainar
1395	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19340082.wav	 sakattai neekid vendum   enran  	sakattai neekid vendum   enran	sakattai neekid vendum   enran
1396	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19340118.wav	vanbuk kelam aduvedunai yayvidum	vanbukkelam aduve dunai yayvidum	vanbuk kelam aduvedunai yayvidum
1397	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19340119.wav	samaium orut  af bunjolai  enaid	samaium orut appun solai  enaich	samaium orut kappung solai  enaid
1398	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19340120.wav	vllmai katetrundaal adike coorai 	vllmai kadetrundaal  adai  borai	vllmai katetrundaal  adai  urai
1399	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19340121.wav	 arundattum    enral  kadlrgl senrar  	arundattum enral  kadlrgl senrar	arundattum enral  kadlrgl senrar
1400	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19340123.wav	madermun nernrthal mahizhnvdu manba 	mader munnernrthal mahizhnvdu manbar	madermun nernrthal mahizhnvdu manba
1401	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19340158.wav	ennlthil thanvdivm ittezhil mngaai	ennullthil thanbdikum ittaiezhil mngaai	ennu lthil thanvdivm ittezhil mngaai
1402	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19340159.wav	mamuni vorbler wazhnand ponnadu	mamuni orfler wazhnand ponnadu	mamuni vorbler wazhnand ponnadu
1403	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19340160.wav	nedund dukthil bdindau kidandan 	nedund dukthil bdindaukidandan	nedund dukthil bdindau kidandan
1404	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19340161.wav	en beru dmizhn 	enberu  dmizhn	en beru  dmizhn
1405	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19340162.wav	almari thannai kilukkenru dirandan 	almari thannai kilukken ru dirandan	almari thannai kilukkenru dirandan
1406	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19340165.wav	tazhnthannaich sirmminrith dirnd vittar 	tazhthnnaic srm minrith dirndvittar	tazhnthannaich sirmminrith dirnd vittar
1407	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19340166.wav	bnjmo bnjm enre  nitham	bnjmo bnjm  enre  neetham	bnjmo bnjm  enre  nitham
1408	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19340167.wav	ennenbane atoburick kinrduvean nilvum 	ennen bane ato burik kinrdu  en nilvum	ennenbane ato busik kinrduvean nilvum
1409	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19340168.wav	conjm avmadithdik kovai uddu	conjm abmadith kovai vuddu	conjm avmadithdik vai uddu
1410	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19340169.wav	vanthil  engaengaum thannzhguych sindaich	vanthil eng kingaum thannzhguych sindai	vanthil engaengaum thannzhguych sindaai
1411	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19340170.wav	mngaib bok vaithai kaldi	mngaib bokkvaidaik  kaldi	mngaib bok vandai  kaldi
1412	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19340171.wav	gunavdi wazhkeguyev  vnmini avdu 	gunvti wazhkekai ev vnmini avdu	gunavdi wazh kdai en vnmini avdu
1413	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19340172.wav	ambulans cooppidu	ambu lenns cooppidu	ambulans cooppidu
1414	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19340173.wav	adl badl arangau saidn 	nadl badl arngau saidn	adl badl angau saidn
1415	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19340174.wav	sklklai vllvan  iv vulkor bornrum	sganklai vllvan ivvulvor bornrum	mgan klai vllvan iv vulkor bornrum
1416	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19340175.wav	bendupillai  bendupillai   enruraithan sorandan   	bendupillaib bendupillai en ruraithan sorandan	bendupillai bendupillai enruraithan sorandan
1417	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19340176.wav	ippve kelmbu	ippve clmbu	ippve kelmbu
1418	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19340177.wav	olisaum maniyirul  klirrchsi  nisbdm	olisaiim maniirul  kudurchi nisbtham	olisaum maniyirul  kudirai nisbdm
1419	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19340189.wav	 vendea ozhungauton viraivil azhaithua   	bndea orun gauton braivai dilazhaithduva	bandea ozhungauton viraivai di azhaithua
1420	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19340190.wav	hlo  vnkm 	hlo  vmkm	hlo  vnkm
1421	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19340191.wav	nandvnthil oer andi	nand vnthil oer andi	nandvnthil oer andi
1422	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19340192.wav	engal ullm 	engal ullm	engal ullm
1423	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19340193.wav	iytguy	iytgai	iytguy
1424	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19340209.wav	welllmbol alli vizhungaum mniarukum	vellmbol alli bizhnvengaum mnid rukum	welllmbol alli keizhn engaum mniarukum
1425	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19340210.wav	bandi armfchittangala 	bandi armchit tangala	bandi armfchittangala
1426	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19340212.wav	   ennai vilki encru dayidam 	ennai vlikki enjirud kauidam	ennai vilki encru dayidam
1427	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19340214.wav	edirthth veettin elleyk kizhvi	edirth veettin erilik kizhvi	edirthth veettin eklik kizhvi
1428	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19340215.wav	ean ezhuathu ikzhel 	en avizhuathu ikzhed	en ezhuathu ikzhel
1429	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19340216.wav	nalai  seekgrm wa 	nalai seekeram  wa	nalai seeki am  wa
1430	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19340217.wav	   eppdithdam namfzhaippom  adum arikilane 	eppdithdam nambizhaippo adum mrikilane	eppdithdam namfzhaippom adum arikilane
1431	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19340218.wav	anthea kalam   	antheak kalam	anthea kalam
1432	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19340349.wav	mik nnry 	ithdem enry	mitham anry
1433	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19340350.wav	mnnnum culezhuppum 	mnnnum culezhupum	mnnnum culezhuppum
1434	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19340351.wav	adu oru semmiahn six	adu oru semmiahnch sick	adu oru semmiahn saik
1435	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19340352.wav	oppuravu ozhuku 	oppurvu ozhuku	oppuravu ozhuku
1436	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19340353.wav	 bonal neeim bok vendumo    	bonalneem bok vendmo	bonal neeim bok vendumo
1437	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19340379.wav	arivudaiar ella mudaiar  aryvilar ennudairenum iler 	arivudaiar ellamudaiar  araiurar ennudaireenum iler	arivudaiar ella mudaiar  arairn ennudairenum iler
1438	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19340380.wav	surukme vivekthin anma 	surukme vivichrthi nanmo	surukme vivekthin nanb
1439	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19340381.wav	onrll  auiram nulgl urikekttum 	onrrl auiram nulhl urikekttum	onrll auiram nulgl urikekttum
1440	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19340382.wav	boradib boradib bukamal kaikamal	oradib boradib bokamal kaikamal	boradib boradib bukamal kaikamal
1441	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19340383.wav	sozher brmbraiil oru emela	sozhr brmbraiil oru emmellle	sozher brmbraiil oru enmel le
1442	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19340401.wav	dembith demf azhud vnnnm	demfith dimf azhud vnnnm	dembith demf azhud vnnnm
1443	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19340403.wav	gankub bdi innum rendu nal akum	gankub bdi innmurendu nalakm	gankub bdi innmum rendu nlam
1444	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19340407.wav	kandk maieriim 	kandkmai eriim	kandk maieriim
1445	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19340408.wav	dchsubr patrai vaichdu bolvum	dcsub btrai vechedu bolvum	dchsubr patrai vaichdu bolvum
1446	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19340424.wav	nmed ani nichymak ulkk koppaiai welllum 	nmedni nichimak ulkk koppaiai velllum	nmed nai nichymak ulkk koppaiai welllum
1447	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19340425.wav	mikvrin doguy conjmo 	mikvrin tokike conjmo	mikvrin roki kel conjmo
1448	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19340426.wav	klyanm akad bennne   un	knvian madad bennne  un	kndan wadad bennne  un
1449	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19340427.wav	nanum appdithdan ninikechrane 	nanum appdithdan ninikechrane	nanum appdithdan ninikechrane
1450	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19340428.wav	dunbthrhu idam godel 	dunbthrhu idam godel	dunbthrhu idam godel
1451	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816077.wav	neelgreail ull bzhngaudeainer toter inthaich sarandwarkl 	neelkgraiil ullb blngaudiiner  toter inaithaich saandwarkl	nee kaiil ull bzhngaudeainer  toter inthaich sarandwarkl
1452	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816078.wav	kothrnr kadlinbm urnrdunaiin urvenvum	kothrnr kad linbm urnrdunaiin urvenvum	kothrnr kadlinbm urnrdunaiin urvenvum
1453	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816079.wav	deerandwar bornrum brat  nild	dirandwar burnrum brd nild	dirand ar bornrum brk nild
1454	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816080.wav	bdithtal avrkub blvizhi klvrum 	bdithtal avrkb blvelick klvrum	bdithtal avrkub blvizhi klvrum
1455	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816082.wav	totdam bodlam	duddam bodlam	ditdam bodlam
1456	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816083.wav	dandak kaltle  engal	dand ak kaltle  engal	dandak kaltle  engal
1457	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816084.wav	miduan virumbel 	midum irumbel	mindum virumbel
1458	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816085.wav	kdikeken rmaiand gankgan vandan 	kdikeken rmaiand gankan vandan	kdikeken rmaiand gankgan vandan
1459	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816086.wav	anbu mikundde azhgrukum naykre	anbu mukinde azhkirukum naycre	anbu murinda azhgrukum naykre
1460	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816087.wav	arumudvi peridu  mikpperidu kndir 	arumudvi peridu  mikpperidu kndir	arumudvi peridu  mikpperidu kndir
1461	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816088.wav	nerganl ndnd condirukchrdu	nirganl ndnd kon dirukchrdu	nerganl ndnd condirukchrdu
1462	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816089.wav	srnrun vukuch surnrib baorthden 	srnrunvukuch surnrib baorththden	srnrun vukuch surnrib baorthden
1463	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816090.wav	toguyyer coottme lamalikum	tokiyer coottmelam alikum	roki er coottme lamalikum
1464	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816091.wav	adougken reduthal avlanu bllvi 	adougken reduthal avl anu bllvi	adougken reduthal avl nanu bllvi
1465	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816092.wav	kdvlfare izhaithde 	kdvl bir ilaithde	kdvu nir izhaithde
1466	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816093.wav	solvdilor mahimai illai	solv dilor mahimai illai	solvdilor mahimai illai
1467	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816095.wav	kuathu vlkinaib bonr kuzhandicl	cuathu vlkinaib bonr kuzhandicl	kuathu vlkinaib bonr kuzhandicl
1468	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816097.wav	maniter coottthil vlivrnr orbkudi 	mandir coottthil blivrnr oer bucudi	mandi coottthil vlivrnr oer bchdi
1469	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816099.wav	ungal manthil uraind kidanditt	ungal manthil uraind kidog hett	ungal manthil uraind kidanditt
1470	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816100.wav	niraiudiiam adaivai 	niraiidiiam adaivai	niraiudiiam adaivai
1471	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816101.wav	arnai mrel 	adnai mrel	adnai mrel
1472	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816103.wav	kppl klak  inith	kpplglak  ini	kpplgl  ini
1473	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816104.wav	ullthal oruvre mt	ullthal oruwar  nt	ullthal oruwar  nd
1474	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816105.wav	enrich sdtham iwarseviyil veezhnandvuton	enr ich sdtham iwar seviyil veezhnandvuton	enr ich sdtham iwarseviyil veezhnandvuton
1475	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816106.wav	vandde ininan wazhnvatt killai	mandde ininan wazhnvdt killai	vandde ininan wazhnvatt killai
1476	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816107.wav	awar oru iandiy atsib bni adikari	avroer indiy atsippni adikary	awar oer iandiy atsi bni adikari
1477	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816108.wav	munu masm vtti kttvillai	munu masm pati kttvillai	munu masm badi kttvillai
1478	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816109.wav	enran  ndukm idythil neengavillai 	enran  ndukm idiythil neengavillai	enran  ndukm idythil neengavillai
1479	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816111.wav	iruvrum kiahl eduthuru wakick	iruvrum kaial eduthiru bakick	iruvrum kiahl eduthuru wakick
1480	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816112.wav	misaiai muruki male arnru 	miseaai muruki male  arnru	misai muruki male  arnru
1481	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816113.wav	nee nlla irukchraya 	neen nlla iruchraya	neeen nlla irukchraya
1482	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816114.wav	tozhikl ippkm vandiduvar 	tozlikl ippkm vnndiduar	tozhikl ippkm vandiduvar
1483	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816115.wav	arthruvar iannalil athnikekum cooli 	arthruvar innalil athnikekum cooli	arthruvar iannalil athnikekum cooli
1484	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816116.wav	mamlaiaid dukumoru vllmaiengae  ivrnril	mamliyaikd dukumoru vellmaingae  ivrnkil	mamlaiaid dukumoru vllmai angae  ivrnril
1485	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816117.wav	bnjmar barppner enpathell lamenn  tozhi  ivai	bnjmar barppner enpathelllam enn  tuli  ivai	bnjmar barppner enpathell am enn  tali  ivai
1486	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816118.wav	   bunidthal enkadl brn malenru 	budidthal enkadl bran mi lanru	bunidthal enkadl brn malenru
1487	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816119.wav	nam iruvrum ini nll nanbrglak iruppom 	nam iruvram ininll nanbrglakuy iruppom	nam iruvrum ini nll nanbrglak iruppom
1488	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816120.wav	auiram auiram ambrai nilvukl	auiram auiram ambrai nilbukl	auiram auiram ambrai nilvukl
1489	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816122.wav	brmsivn arlfuriya vndvnd bovar 	brmsivan arulbroe mndvnd bovar	brmsivn aru broeal vndvnd bovar
1490	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816124.wav	gankgan dlaivrike cuivuton azhaithe	gankgan dlaivrike knibuton azhaithe	gankgan dlaivrike nirut n azhaithe
1491	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816125.wav	akich smuthiratthil appdie bottiduwan 	akich smuthrthil appideaai bottiduwan	akich smuthiratthil appdie aaa bottiduwan
1492	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816126.wav	kadl surkkinr nenjtle kett	kadl surkinr nenjtle kett	kadl surkkinr nenjtle kett
1493	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816127.wav	sndaln armfthan indstan onrai 	sndalan armbithdan  indusdan onrai	sndaln armfthan  indstan onrai
1494	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816128.wav	antheaelam uzhaithar 	ateaelllam ulaithar	antheaelam uzhaithar
1495	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816129.wav	vellaib brhl velith tonramal	vellaib brhl vizhithton ramal	vellaib brhl vizhithd n raman
1496	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816131.wav	kothattu ozhi 	kothattu oli	kothattu olie
1497	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816132.wav	awar mgan irandbozhudu azhudu  vimmi  bulmf angainar	awarmagan irand bozhudu azhudu bimmi bulmb angainaer	awar mgan irandbozhudu azhudu vimmi bulmf angainar
1498	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816136.wav	ichiconde borlelam izhndvitt bodilum	ichegun d borlelllam ilndvitt bodilum	ich uan  borlelllam izhndvitt bodilum
1499	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816138.wav	chandikeku boim onnum wangal 	chandikib boim  onnnum wangal	chandikeku boim  onnum wangal
1500	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816139.wav	bzhrsm bole  avrnraib	blrsm bole avrnraib	bzhrsm bole avrnraib
1501	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816141.wav	mattinodum attinodum mannon kumarnaium	mattinodum attinodum mannon kumarnaium	mattinodum attinodum mannon kumarnaium
1502	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816142.wav	dmizhrenbane  mrandvraich szhkrench solvane 	dmizhren bane  mrandvrich slkernch olvane	dmizhrenbane  mrandvraich szhkrench solvane
1503	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816150.wav	brindauraithane  metsenrai  delinda kadl	drainduraithein  mitsenrai  dezhinda kadl	brindauraithane  metsenrai  ezhunda kadl
1504	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816151.wav	athan bizhive ivvurai enbane 	athan bizhive ivvurai enbane	athan bizhive ivvurai enbane
1505	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816152.wav	nammed dmizhrenk condu ingau	nammed dmizhrenk condu ingae	nammed dmizhrenk condu ingae
1506	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816154.wav	illa veettai irundvee denk 	illa veettai rund ve denk	illa veettai runda ven denk
1507	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816155.wav	miguybdch sollel 	miguyppd  sollel	m guyppd  sollel
1508	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816156.wav	ndnd senrvl nrfsu vukedier	ndnd senrvl  nrfsu utkedier	ndnd senrvl  nrfsu vukedier
1509	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816157.wav	budiytoer ulgam   	budiytoer ulgam	budiytoer ulgam
1510	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816159.wav	gunadmlleyppu ktdick condirukchrane	kundumllib bu ktdick con dirukchrane	kunru mlai mu ktdick condirukchrane
1511	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816160.wav	dennai mratthil  sittub	dennai mratthil sttuk	dennai mratthil sittub
1512	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816162.wav	ddithddick kakicl slikd dinrn 	ddithdick kakicl  slikd dinrn	ddithddick kakicl  slikd dinrn
1513	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816164.wav	azhu mliahn rkm vaippan 	alu mlian irkm baippan	azhu mliahn rkm vaippan
1514	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19816229.wav	saandiyal ulgam dzhaippdu nnra 	sandial ulgam dlaippdu  nnra   en	saandiyal ulgam dlaippdum  nnra   ven
1515	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_23764051.wav	dmizhnnattil mik mukea kppl duraimukngal sennai mrnrum dooddukudeail ulln	dmizhnnatdil mikmukea kpplhorhumungal sennaimernrin dudukudeail ulln	dmizhnnattil mik mukea kppl oru ungal sennai menran bdukuzheail ulln
1516	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_23764056.wav	ethkai idrbadukl vantalum dlrvur mattar	ethgeya vidwadgl vantalum dlrvurm attar	ethkai badlgl vantalum dlrvur mattar
1517	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341478.wav	bllm bryppai  bada lthin	allm adippai batalthin	allum vaippai balthin
1518	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341479.wav	 sappidum bdiim sarnr villai   	sappidum bdeim sarnrvillai	sappidum bdiim sarnr villai
1519	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341480.wav	buvod besad karnre ill   	bovod besad katsai ill	buvod besad katsi ill
1520	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341481.wav	dayenr bavnai odum  un	dayenr bavnai odum  on	dayenr bavnai odum  un
1521	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341498.wav	kjraj enbvnum	kj raji inbvnum	kjraj enbvnum
1522	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341499.wav	srs nilaii lirundair  anthd	srs nilaiilerundair  anthd	srs nilaii lirundair  anthd
1523	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341500.wav	vinaivlioum  thanvlioum  marnran vlioum  dunaivlioum dukich seel 	vinai vliim thanvliim machan vlioim dunai dlioim dukichseel	vinaivlioum thanvlioum mchan vlioum dunaivlioum dukich ael
1524	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341501.wav	kol midvum kunindaal  tamrai	kol midvum amindaal  tamrai	kol midvum arindaal  tamrai
1525	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341502.wav	kmbthin keizhn nirnrl kanir  engaum	kmbtin keizhnarnrl kanir  engaum	kmbthin keizhn arnr kanir  engaum
1526	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341513.wav	unnd ariya nadengal nade	bunnd are na dngail nade	unnd ar na dngal nade
1527	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341514.wav	sol  enrane  ulkppn amamenran 	sol enrane  ulkppn amam  enran	sol enrane  ulkppn amam  enran
1528	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341515.wav	silbadi mirudngam avorththam dnd	silwadi mirudngam avrthhthm dnd	silbadi mirudngam avorththam dnd
1529	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341516.wav	perungalvib bndidne unkor kelvi 	berulklvib bndidne unkoru kezhvi	beru klvi bndidne unkor kizhvi
1530	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341517.wav	mrumnm broivdu  srumaien rraivdu	mrumnam broivdu surumaien rvaivdu	mrumnm broivdu srumaien rraivdu
1531	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341523.wav	nadu nlikuvatai naninru gandneranden 	nadu nlikuvtai nanenru knjudevande	nadu nlikuvatai nanenru knde vand
1532	/home/ubuntu/speech_data/t-seed/CommonVoice/Tamil/common_voice_ta_19341524.wav	   dlaivi bakud ddvinal   enru 	dlaivi bakud ddvinal  enru	dlaivi bakud ddvinal  enru
