Unnamed: 0	audios	text	without_lm	with_lm
1851	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/1284-1181-0013.wav	ojo became a bit uneasy at this for he had already put quite a lot of the cleverness powder in the dish but he dared not interfere and so he comforted himself with the thought that one cannot have too much cleverness	odo became a bit uneasy at this for he had already put quite a lot of the cleverness powder in the dish but he dared not interfere and so he comforted himself with the thought that one cannot have too much cleverness	ojo became a bit uneasy at this for he had already put quite a lot of the cleverness powder in the dish but he dared not interfere and so he comforted himself with the thought that one cannot have too much cleverness
1852	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/1284-1181-0014.wav	he selected a small gold bottle with a pepper box top so that the powder might be sprinkled on any object through the small holes	he selected a small gold bottle with a pepper box top so that the powder might be sprinkled on any object through the small holes	he selected a small gold bottle with a pepper box top so that the powder might be sprinkled on any object through the small holes
1853	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/1284-1181-0015.wav	most people talk too much so it is a relief to find one who talks too little	most people talk too much so it is a relief to find one who talks too little	most people talk too much so it is a relief to find one who talks too little
1854	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/1284-1181-0016.wav	i am not allowed to perform magic except for my own amusement he told his visitors as he lighted a pipe with a crooked stem and began to smoke	i am not allowed to perform magic except for my own amusement he told his visitors as he lighted a pipe with a crooked stem and began to smoke	i am not allowed to perform magic except for my own amusement he told his visitors as he lighted a pipe with a crooked stem and began to smoke
1855	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/1284-1181-0017.wav	the wizard of oz who used to be a humbug and knew no magic at all has been taking lessons of glinda and i'm told he is getting to be a pretty good wizard but he is merely the assistant of the great sorceress	the wizard of oz who used to be a humbug and knew no magic at all has been taking lessons of glenda and i'm told he is getting to be a pretty good wizard but he is merely the assistant of the great sorceros	the wizard of oz who used to be a humbug and knew no magic at all has been taking lessons of glinda and i'm told he is getting to be a pretty good wizard but he is merely the assistant of the great sorceress
1856	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/1284-1181-0018.wav	it truly is asserted the magician	it truly is asserted the magician	it truly is asserted the magician
1857	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/1284-1181-0019.wav	i now use them as ornamental statuary in my garden	i now use them as ornamental statuary in my garden	i now use them as ornamental statuary in my garden
1858	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/1284-1181-0020.wav	dear me what a chatterbox you're getting to be unc remarked the magician who was pleased with the compliment	dear me one chatterbox ere getting to be young remarked the magician who was pleased ath the compliment	dear me one chatterbox are getting to be young remarked the magician who was pleased with the compliment
1859	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/1284-1181-0021.wav	asked the voice in scornful accents	asked the voice in scornful accents	asked the voice in scornful accents
1860	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0000.wav	out in the woods stood a nice little fir tree	out in the woods stood a nice little fur tree	out in the woods stood a nice little fir tree
1861	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0001.wav	the place he had was a very good one the sun shone on him as to fresh air there was enough of that and round him grew many large sized comrades pines as well as firs	the place he had was a very good one the sun shone on him as to fresh air there was enough of that and round him grew many large sized comrades pines as well as furs	the place he had was a very good one the sun shone on him as to fresh air there was enough of that and round him grew many large sized comrades pines as well as firs
1862	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0002.wav	he did not think of the warm sun and of the fresh air he did not care for the little cottage children that ran about and prattled when they were in the woods looking for wild strawberries	he did not think of the warm sun and of the fresh air he did not care for the little cottage children that ran about and prattled when they were in the woods looking for wild strawberries	he did not think of the warm sun and of the fresh air he did not care for the little cottage children that ran about and prattled when they were in the woods looking for wild strawberries
1863	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0003.wav	but this was what the tree could not bear to hear	but this was what the tree could not bear to hear	but this was what the tree could not bear to hear
1864	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0004.wav	in winter when the snow lay glittering on the ground a hare would often come leaping along and jump right over the little tree	in winter when the snow lay glittering on the ground a hare would often come leaping along and jump right over the little tree	in winter when the snow lay glittering on the ground a hare would often come leaping along and jump right over the little tree
1865	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0005.wav	oh that made him so angry	oh that made him so angry	oh that made him so angry
1866	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0006.wav	to grow and grow to get older and be tall thought the tree that after all is the most delightful thing in the world	to gro and grow to get older and be tallel thought the tree that after all is the most delightful thing in the world	to grow and grow to get older and be tall thought the tree that after all is the most delightful thing in the world
1867	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0007.wav	in autumn the wood cutters always came and felled some of the largest trees	in autumn the woodcutters always came and felled some of the largest trees	in autumn the wood cutters always came and felled some of the largest trees
1868	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0009.wav	have you not met them anywhere	have you not met them anywhere	have you not met them anywhere
1869	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0010.wav	rejoice in thy growth said the sunbeams	rejoice in thy growth said the sunbeams	rejoice in thy growth said the sunbeams
1870	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0011.wav	and then what happens then	and then what happens then	and then what happens then
1871	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0012.wav	i would fain know if i am destined for so glorious a career cried the tree rejoicing	i would fain know if i am destined for so glorious a career cried the tree rejoicing	i would fain know if i am destined for so glorious a career cried the tree rejoicing
1872	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0013.wav	i am now tall and my branches spread like the others that were carried off last year oh	i am now tall and my branches spread like the others that were carried off last year oh	i am now tall and my branches spread like the others that were carried off last year oh
1873	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0014.wav	were i but already on the cart	were i but already on the cart	were i but already on the cart
1874	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0015.wav	were i in the warm room with all the splendor and magnificence	were i in the warm room with all hits splendour and magnificence	were i in the warm room with all its splendor and magnificence
1875	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0016.wav	yes then something better something still grander will surely follow or wherefore should they thus ornament me	yes and something better something still grander will surely follow or wherefore should they thus ornament me	yes and something better something still grander will surely follow or wherefore should they thus ornament me
1876	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0017.wav	something better something still grander must follow but what	something better something still grander must follow but what	something better something still grander must follow but what
1877	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0018.wav	rejoice in our presence said the air and the sunlight	rejoice in our presence said the air in the sunlight	rejoice in our presence said the air in the sunlight
1878	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0019.wav	rejoice in thy own fresh youth	rejoice in my own fresh youth	rejoice in my own fresh youth
1879	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0020.wav	but the tree did not rejoice at all he grew and grew and was green both winter and summer	but the tree did not rejoice at all he grew and grew and was green both winter and summer	but the tree did not rejoice at all he grew and grew and was green both winter and summer
1880	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0021.wav	and towards christmas he was one of the first that was cut down	and towards christmas he was one of the first that was cut down	and towards christmas he was one of the first that was cut down
1881	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0022.wav	the axe struck deep into the very pith the tree fell to the earth with a sigh he felt a pang it was like a swoon he could not think of happiness for he was sorrowful at being separated from his home from the place where he had sprung up	the ax struck deep into the very pith the tree fell to the earth with a sigh he felt a pang it was like a swoon he could not think of happiness for he was sorrowful at being separated from his home from the place where he had sprung up	the axe struck deep into the very pith the tree fell to the earth with a sigh he felt a pang it was like a swoon he could not think of happiness for he was sorrowful at being separated from his home from the place where he had sprung up
1882	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0023.wav	he well knew that he should never see his dear old comrades the little bushes and flowers around him anymore perhaps not even the birds	he well knew that he should never see his dear old comrades the little bushes and flowers around him any more perhaps not even the birds	he well knew that he should never see his dear old comrades the little bushes and flowers around him any more perhaps not even the birds
1883	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0024.wav	the departure was not at all agreeable	the departure was not at all agreeable	the departure was not at all agreeable
1884	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0025.wav	the tree only came to himself when he was unloaded in a court yard with the other trees and heard a man say that one is splendid we don't want the others	the tree only came to himself when he was unloaded in a courtyard with the other trees and heard a man say that one is splendid we don't want the others	the tree only came to himself when he was unloaded in a courtyard with the other trees and heard a man say that one is splendid we don't want the others
1885	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0026.wav	there too were large easy chairs silken sofas large tables full of picture books and full of toys worth hundreds and hundreds of crowns at least the children said so	there too were large easy chairs silken sofas large tables full of picture books and full of toys worth hundreds and hundreds of crowns at least the children said so	there too were large easy chairs silken sofas large tables full of picture books and full of toys worth hundreds and hundreds of crowns at least the children said so
1886	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0027.wav	the servants as well as the young ladies decorated it	the servants as well as the young ladies decorated it	the servants as well as the young ladies decorated it
1887	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0028.wav	this evening they all said	this evening they all said	this evening they all said
1888	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0029.wav	how it will shine this evening	how it will shine this evening	how it will shine this evening
1889	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0030.wav	perhaps the other trees from the forest will come to look at me	perhaps the other trees from the forest will come to look at me	perhaps the other trees from the forest will come to look at me
1890	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0031.wav	it blazed up famously help help	it blazed up famously help help	it blazed up famously help help
1891	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0032.wav	cried the young ladies and they quickly put out the fire	cried the young ladies and they quickly put out the fire	cried the young ladies and they quickly put out the fire
1892	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0033.wav	a story	a story	a story
1893	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0034.wav	a story cried the children drawing a little fat man towards the tree	a story cried the children drawing a little fat man towards the tree	a story cried the children drawing a little fat man towards the tree
1894	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0035.wav	but i shall tell only one story	but i shall tell only one story	but i shall tell only one story
1895	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0036.wav	humpy dumpy fell downstairs and yet he married the princess	habi not be fel downstairs and yet he married the princess	have not befell downstairs and yet he married the princess
1896	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0037.wav	that's the way of the world	that's the way of the world	that's the way of the world
1897	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0038.wav	thought the fir tree and believed it all because the man who told the story was so good looking well well	thought the fir tree and believed it all because the man who told the story was so good looking well well	thought the fir tree and believed it all because the man who told the story was so good looking well well
1898	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0039.wav	i won't tremble to morrow thought the fir tree	i won't tremble tomorrow thought the fur tree	i won't tremble to morrow thought the fir tree
1899	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0040.wav	and the whole night the tree stood still and in deep thought	and the whole night the tree stood still and in deep thought	and the whole night the tree stood still and in deep thought
1900	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0041.wav	in the morning the servant and the housemaid came in	in the morning the servant and the housemaid came in	in the morning the servant and the housemaid came in
1901	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0042.wav	but they dragged him out of the room and up the stairs into the loft and here in a dark corner where no daylight could enter they left him	but they dragged him out of the room and up the stairs into the loft and here in a dark corner where no daylight could enter they left him	but they dragged him out of the room and up the stairs into the loft and here in a dark corner where no daylight could enter they left him
1902	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0043.wav	what's the meaning of this thought the tree	what's the meaning of this thought the tree	what's the meaning of this thought the tree
1903	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0044.wav	and he leaned against the wall lost in reverie	and he leaned against the wall lost in reverie	and he leaned against the wall lost in reverie
1904	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0045.wav	time enough had he too for his reflections for days and nights passed on and nobody came up and when at last somebody did come it was only to put some great trunks in a corner out of the way	time enough had he too for his reflections for days and nights passed on and nobody came up and when at last somebody did come it was only to put some great trunks in a corner out of the way	time enough had he too for his reflections for days and nights passed on and nobody came up and when at last somebody did come it was only to put some great trunks in a corner out of the way
1905	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0046.wav	tis now winter out of doors thought the tree	it is now winter out of doors thought the tree	it is now winter out of doors thought the tree
1906	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0047.wav	how kind man is after all	how kind man is after all	how kind man is after all
1907	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0048.wav	if it only were not so dark here and so terribly lonely	if it only were not so dark here and so terribly lonely	if it only were not so dark here and so terribly lonely
1908	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0049.wav	squeak squeak	squeak squeak	squeak squeak
1909	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0050.wav	they snuffed about the fir tree and rustled among the branches	they snuffed about the fur tree and rustled among the branches	they snuffed about the fir tree and rustled among the branches
1910	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0051.wav	i am by no means old said the fir tree	i am by no means old said the fur tree	i am by no means old said the fir tree
1911	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0052.wav	there's many a one considerably older than i am	there's many a one considerably older than i am	there's many a one considerably older than i am
1912	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0053.wav	they were so extremely curious	they were so extremely curious	they were so extremely curious
1913	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0054.wav	i know no such place said the tree	i know no such place said the tree	i know no such place said the tree
1914	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0055.wav	and then he told all about his youth and the little mice had never heard the like before and they listened and said	and then he told all about his youth and the little mice had never heard the like before and they listened and said	and then he told all about his youth and the little mice had never heard the like before and they listened and said
1915	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0056.wav	said the fir tree thinking over what he had himself related	said the fir tree thinking over what he had himself related	said the fir tree thinking over what he had himself related
1916	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0057.wav	yes in reality those were happy times	yes in reality those were happy times	yes in reality those were happy times
1917	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0058.wav	who is humpy dumpy asked the mice	who is humpy dumpy asked the mice	who is humpy dumpy asked the mice
1918	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0059.wav	only that one answered the tree	only that one answered the tree	only that one answered the tree
1919	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0060.wav	it is a very stupid story	it is a very stupid story	it is a very stupid story
1920	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0061.wav	don't you know one about bacon and tallow candles can't you tell any larder stories	don't you know one about bacon and tallow candles can't you tell any larger stories	don't you know one about bacon and tallow candles can't you tell any larger stories
1921	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0062.wav	no said the tree	no said the tree	no said the tree
1922	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0063.wav	then good bye said the rats and they went home	then good bye said the rats and they went home	then good bye said the rats and they went home
1923	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0064.wav	at last the little mice stayed away also and the tree sighed after all it was very pleasant when the sleek little mice sat round me and listened to what i told them	at last the little mice stayed away also and the tree sighed after all it was very pleasant when the sleek little mice sat round me and listened to what i told them	at last the little mice stayed away also and the tree sighed after all it was very pleasant when the sleek little mice sat round me and listened to what i told them
1924	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0065.wav	now that too is over	now that two is over	now that two is over
1925	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0066.wav	why one morning there came a quantity of people and set to work in the loft	why one morning there came a quantity of people and set to work in the loft	why one morning there came a quantity of people and set to work in the loft
1926	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0067.wav	the trunks were moved the tree was pulled out and thrown rather hard it is true down on the floor but a man drew him towards the stairs where the daylight shone	the trunks were moved the tree was pulled out and thrown rather hard it is true down on the floor but a man drew him towards the stairs where the daylight shone	the trunks were moved the tree was pulled out and thrown rather hard it is true down on the floor but a man drew him towards the stairs where the daylight shone
1927	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0068.wav	but it was not the fir tree that they meant	but it was not the fur tree that they meant	but it was not the fir tree that they meant
1928	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0069.wav	it was in a corner that he lay among weeds and nettles	it was in a corner that he lay among weaves and nettles	it was in a corner that he lay among waves and nettles
1929	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0070.wav	the golden star of tinsel was still on the top of the tree and glittered in the sunshine	the golden star of tinsel was still on the top of the tree and glittered in the sunshine	the golden star of tinsel was still on the top of the tree and glittered in the sunshine
1930	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0071.wav	in the court yard some of the merry children were playing who had danced at christmas round the fir tree and were so glad at the sight of him	in the courtyard some of the married children were playing who had danced at christmas round the fur tree and were so glad at the sight of him	in the courtyard some of the married children were playing who had danced at christmas round the fir tree and were so glad at the sight of him
1931	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0072.wav	and the gardener's boy chopped the tree into small pieces there was a whole heap lying there	and the gardener's boy chopped the tree into small pieces there was a whole heap lying there	and the gardener's boy chopped the tree into small pieces there was a whole heap lying there
1932	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0073.wav	the wood flamed up splendidly under the large brewing copper and it sighed so deeply	the wood flamed up splendidly under the large brewing copper and it sighed so deeply	the wood flamed up splendidly under the large brewing copper and it sighed so deeply
1933	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/672-122797-0074.wav	however that was over now the tree gone the story at an end	however that was over now the tree gone the story at an end	however that was over now the tree gone the story at an end
1934	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/7021-79759-0000.wav	nature of the effect produced by early impressions	nature of the effect produced by early impressions	nature of the effect produced by early impressions
1935	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/7021-79759-0001.wav	that is comparatively nothing	that is comparatively nothing	that is comparatively nothing
1936	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/7021-79759-0002.wav	they are chiefly formed from combinations of the impressions made in childhood	they are chiefly formed from combinations of the impressions made in childhood	they are chiefly formed from combinations of  impressions made in childhood
1937	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/7021-79759-0003.wav	vast importance and influence of this mental furnishing	vast importance and influence of this mental furnishing	vast importance and influence of this mental furnishing
1938	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/7021-79759-0004.wav	without going to any such extreme as this we can easily see on reflection how vast an influence on the ideas and conceptions as well as on the principles of action in mature years must be exerted by the nature and character of the images which the period of infancy and childhood impresses upon the mind	without going to any such extreme as this we can easily see on reflection how vast an influence on the ideas and conceptions as well as on the principles of action in mature years must be exerted by the nature and character of the images which the period of infancy and childhood impress upon the mind	without going to any such extreme as this we can easily see on reflection how vast an influence on the ideas and conceptions as well as on the principles of action in mature years must be exerted by the nature and character of the images which the period of infancy and childhood impresses upon the mind
1939	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/7021-79759-0005.wav	the pain produced by an act of hasty and angry violence to which a father subjects his son may soon pass away but the memory of it does not pass away with the pain	the pain produced by an act of hasty and angry violence to which a father subjects his son may soon pass away but the memory of it does not pass away with the pain	the pain produced by an act of hasty and angry violence to which a father subjects his son may soon pass away but the memory of it does not pass away with the pain
1940	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/7021-85628-0000.wav	but anders cared nothing about that	but andrews cared nothing about that	but anders cared nothing about that
1941	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/7021-85628-0001.wav	he made a bow so deep that his back came near breaking and he was dumbfounded i can tell you when he saw it was nobody but anders	he made about so deep that his back came near breaking and he was dumfounded i can tell you when he saw it was nobody but ander's	he made about so deep that his back came near breaking and he was dumbfounded i can tell you when he saw it was nobody but anders
1942	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/7021-85628-0002.wav	he was such a big boy that he wore high boots and carried a jack knife	he was such a big boy that he wore hin boots and carried a jacknife	he was such a big boy that he wore hind boots and carried a jack knife
1943	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/7021-85628-0003.wav	now this knife was a splendid one though half the blade was gone and the handle was a little cracked and anders knew that one is almost a man as soon as one has a jack knife	now this knife was a splendid one though half the blabe was gone and the handle was a little cracked and anders knew that one is almost a man as soon as one has a jack knife	now this knife was a splendid one though half the blade was gone and the handle was a little cracked and anders knew that one is almost a man as soon as one has a jack knife
1944	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/7021-85628-0004.wav	yes why not thought anders	yes why not thought anders	yes why not thought anders
1945	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/7021-85628-0005.wav	seeing that i am so fine i may as well go and visit the king	seeing that i am so fine i may as well go and visit the king	seeing that i am so fine i may as well go and visit the king
1946	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/7021-85628-0006.wav	i am going to the court ball answered anders	i am going to the court ball answered andrews	i am going to the court ball answered anders
1947	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/7021-85628-0007.wav	and she took anders hand and walked with him up the broad marble stairs where soldiers were posted at every third step and through the magnificent halls where courtiers in silk and velvet stood bowing wherever he went	and she took andrew's home and walked with him up the broad marble stairs where soldiers were posted at every third step and through the magnificent halls where courtiers in silk and velvet stood bowing wherever he went	and she took anne's home and walked with him up the broad marble stairs where soldiers were posted at every third step and through the magnificent halls where courtiers in silk and velvet stood bowing wherever he went
1948	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/7021-85628-0008.wav	for like as not they must have thought him a prince when they saw his fine cap	for like as not they must have thought him a prince when they saw his fine cap	for like as not they must have thought him a prince when they saw his fine cap
1949	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/7021-85628-0009.wav	at the farther end of the largest hall a table was set with golden cups and golden plates in long rows	at the farther end of the largest hall a table was set with golden cups and golden plates in long rows	at the farther end of the largest hall a table was set with golden cups and golden plates in long rows
1950	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/7021-85628-0010.wav	on huge silver platters were pyramids of tarts and cakes and red wine sparkled in glittering decanters	on huge silver platters wore pyramids of tarts and capes and red wine sparkled in glittering decanters	on huge silver platters wore pyramids of tarts and cakes and red wine sparkled in glittering decanters
1951	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/7021-85628-0011.wav	the princess sat down under a blue canopy with bouquets of roses and she let anders sit in a golden chair by her side	the princess sat down under a blue canopy with bouqats of roses and she let andrew sit in a golden chair by her side	the princess sat down under a blue canopy with bouquets of roses and she let an drew sit in a golden chair by her side
1952	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/7021-85628-0012.wav	but you must not eat with your cap on your head she said and was going to take it off	but you must not eat with your cap on your head she said and was going to take it off	but you must not eat with your cap on your head she said and was going to take it off
1953	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/7021-85628-0013.wav	the princess certainly was beautiful and he would have dearly liked to be kissed by her but the cap which his mother had made he would not give up on any condition	the princess certainly was beautiful and he would have dearly liked to be kissed by her but the cap which his mother had made he would not give up on any condition	the princess certainly was beautiful and he would have dearly liked to be kissed by her but the cap which his mother had made he would not give up on any condition
1954	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/7021-85628-0014.wav	he only shook his head	he only shook his head	he only shook his head
1955	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/7021-85628-0015.wav	well but now said the princess and she filled his pockets with cakes and put her own heavy gold chain around his neck and bent down and kissed him	well but now said the princess and she filled his pockets with cakes and put her own heavy gold chain around his neck and bent down and kissed him	well but now said the princess and she filled his pockets with cakes and put her own heavy gold chain around his neck and bent down and kissed him
1956	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/7021-85628-0016.wav	that is a very fine cap you have he said	that is a very fine cap you have he said	that is a very fine cap you have he said
1957	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/7021-85628-0017.wav	so it is said anders	so it is finandews	so it is fain anders
1958	/home/ubuntu/speech_data/t-seed/LibriAdapt/en-us/laughter/nexus6/test/7021-85628-0018.wav	and it is made of mother's best yarn and she knitted it herself and everybody wants to get it away from me	and it is made of mother's best yarn and she knitted it herself and everybody wants to get it away from me	and it is made of mother's best yarn and she knitted it herself and everybody wants to get it away from me
